_id,application_url,city,company_description,company_name,company_url,datets,email,featured,job_category,job_description,job_position,job_requirements,job_type,location,location_type,logo,postedat
6346283a6d053043be20c054,https://www.linkedin.com/jobs/view/3026035138/?,"Stoughton, MA","Franklin Sports, Inc. is a leading global sporting goods brand with an extremely rich history and reputation within the industry. Over the years, Franklin Sports has developed and maintained strong partnerships with Major League Baseball, the National Hockey League, the National Football League and Major League Soccer that bring energy, strength and uniqueness to our products. We understand consumer needs and offer the strongest value by manufacturing products to all levels of sports participants from some of the most well-known professional baseball players to those who are active in the youth sports community. We got our start in 1946 and Franklin Sports is still a family owned and operated company to this day.",Franklin Sports,https://franklinsports.com/,,,,Marketing,"The Jr. Digital Marketing Specialist will support the digital marketing team working with the Franklin Sports B2B and D2C websites. This individual will play an important support role and will take on cross functional administrative and marketing duties. Duties include item set ups, data maintenance, product promotional activation, and other online marketing initiatives. Maintain and update master data and Magento shopping experience for FranklinSports.com B2B and D2C, and Replacement Parts. Set up new items on B2B & D2C websites. Ensure accurate content on the website, including images, instruction manuals and written content. Monitor available inventory is available to sell on both the B2B & D2C websites. Set up promotional codes in Magento for B2B & D2C sites. Analyze site metrics within Google Analytics to identify opportunities to improve customer experience. Communicate findings back to digital marketing team. Collaborate with customer service, product teams, data managers, and operations to troubleshoot issues, execute product strategies, and other business/sales strategies. Assist department on additional ecommerce accounts as needed throughout the year. Other projects as assigned","Digital Marketing Specialist, Jr.","Bachelor’s degree strongly desirable, ideally with focus in marketing, digital media or analytics. Preferably 1+ years in a comparable role. Previous retail experience is helpful. Good interpersonal skills. Proficient written and verbal communication skills
Computer user skills (Word, Excel, PowerPoint, Outlook) with the ability to learn new systems. Highly organized, motivated and task oriented. Ability to manage multiple priorities. Able to work cross functionally with all levels within and outside of the organization. Passion for the industry. HTML/CSS, Wordpress, or other web CRM experience is a plus.",Hybrid,USA,,./images/franklinsports.jpeg,10/10/2022
6346283a6d053043be20c055,https://www.linkedin.com/jobs/view/3303425544/?,"San Francisco, CA","Whether you're juggling big life decisions, powering through zoom calls, exploring the mountains, or going out to dinner, your Oliver Charles sweater will always be there for you. The sweater is the most versatile item in your closet, that lets you quickly and elegantly shift between work and life, which is increasingly important as we blur the lines between the two. We make Oliver Charles sweaters in Brooklyn on advanced 3D-knitting machines that ""print"" with 0 seams and 0 waste. Our sweaters are knit from the soft down wool of high-elevation yak, called khullu, and a seaweed-based fiber called SeaCell. Khullu has world-renowned temperature regulating and odor-resistance properties, making it ideal for outfit repeaters. SeaCell is the most sustainable material on Earth. It's lush as silk, soft as Pima cotton, strong as polyester, and 50% more breathable than linen, making it ideal for sensitive skin and hot summer months. Since 2020, we've helped over 1000 customers replace fast fashion with a single sweater for all of life.",Oliver Charles,https://www.oliver-charles.com/,,,,Creative,"Oliver Charles is looking for content creators to contribute short-form videos to our Instagram and TikTok. Our short-form videos cover a range of topics. At the moment, we are looking to develop videos on capsule/minimalist wardrobes, slow fashion, sustainability, outfit repeating, and natural material benefits. This is a great way to get your name out there as a creator. If we start working together, we'll also send you our khullu all-season and seaweed-based summer sweaters! We're looking for someone interested in creating short-form videos for Instagram Reels and TikTok about the topics below. We will ask you to pitch an idea if your application is selected. We'd love to continue working with you if your idea is published. If you're interested in continuing to create for us, we'll send you a free OC sweater. We send free sweaters to a select group of creators in our community because we love to create videos with our sweaters featured. Having our sweater included in the video adds a level of credibility and continuity for our community, which is important to us.",Content Creator,"A creator who loves sweaters and sustainable clothing. Ability to meet deadlines and work independently. Understanding current sound/editing trends on Instagram, TikTok, and YouTube. Ability to take videos with knowledge of lighting, camera angles, and compelling hooks. Based in the San Francisco/Bay Area is a plus. Not required. You must love sweaters!",Remote,USA,,./images/olivercharles.jpeg,10/10/2022
6346283a6d053043be20c056,https://www.linkedin.com/jobs/view/2938512854/?,"Janesville, WI ","Started in 1955 by Claude & Bert Blain and still family-owned and operated! We are an essential business serving all of our neighbors needs. Family values are at the heart of Blain’s Farm & Fleet. Those family values provide a strong sense of purpose and are why so many associates thrive in the Blain’s Farm & Fleet environment. As an associate of our family owned company, you’ll be treated like family, with dignity and respect.","Blain's Farm & Fleet",https://www.farmandfleet.com/,,,,Web Development,"We are currently seeking a highly motivated Web Developer to join our software developer team at our Corporate Headquarters in Janesville, WI. This person must be able to create, design, implement and maintain web applications to meet company needs and objectives. Develop easy to use web applications that meet the business requirements. Work with technical team, business team, and end users during design sessions and review sessions. Take complete ownership of your work and the website. Explore new technology trends and opportunities",Software Developer,"Solid knowledge of HTML, CSS, and JavaScript/jQuery. Knowledge of ASP.NET, MVC architecture, and C# preferred. Experience building relational databases is a plus. Experience with React.js is a plus. Must be self-motivated. Excellent analytical skills. Effective communication skills",In-Office,USA,,./images/blainsfarmandfleet.jpeg,10/11/2022
6346283a6d053043be20c057,https://www.linkedin.com/jobs/view/3297659924/?,"Charlotte, NC",Indoor golf is booming and Rain or Shine Golf is at the forefront of this movement. We are the leading online retailer of golf simulator and indoor golf equipment with a growing line of our own in-house products. Our office and warehouse are conveniently located in South Charlotte off of HWY 77 and 485.,Rain or Shine Golf,https://rainorshinegolf.com/,,,,Biz Ops,"Rain or Shine Golf is growing! To accelerate our rapid growth, we are hiring an experienced E-Commerce Manager to implement, execute, and manage web initiatives across multiple projects that influence organic site traffic, improve conversion rates, and drive incremental revenue. This role will work with the COO and organizational leaders to translate the long-term company vision into annual strategic plans and company-wide initiatives. This position requires experience executing existing strategies and driving strategy to improve website performance and grow DTC. This role will oversee all aspects of SEO and maximize organic search across all lines, manage SEO/backlink vendor relationship, and execute initiatives that result in improvements to Rain or Shine Golf’s customer experience and resulting performance by improving the discoverability of our site and digital assets SERPs. The E-Commerce Manager is responsible for developing a deep understanding of the digital behavior and transforming this data into actionable insights and initiatives to determine necessary website changes or content development. Collaborate closely with marketing, product managers, and customer service to create customer-centric user experiences across all of our current and future digital environments. Transform customer issues, business needs, market research, and user insights into innovative concepts and prototypes. Develop solutions for customer pain points in existing digital environments. Delivering measurable KPI improvements to the business either through sales/conversion gains and/or improvements in customer satisfaction, or SERPs. Assist in development of digital marketing plans, including SEO/SEM, email, and social media. Maintain strong product knowledge. Complete other duties as assigned. High-level webmaster to assist with day-to-day operations.",Ecommerce Manager,"5+ years of experience creating consumer-facing digital products in an in-house environment. Experience with Shopify, must understand HTML / CSS; experience with Liquid a plus. Ecommerce Management (experience w/ Shopify, Klaviyo, Gorgias, Google Analytics and a strong background in data analysis and reporting). Experience in A/B Testing, Web Analytics, Consumer Behavior, Site Optimization. Responsible for planning, implementing, managing, and measuring the company's overall SEO strategy currently outsourced through a partner; will act as liaison and take on overall partnership management. Excellent communicator, ability to communicate complex interaction concepts clearly and persuasively across different audiences, and varying levels of the organization. Able to clearly articulate CX decisions in a compelling way and create narratives that bring stakeholders onboard and influence your team members. Open to feedback and constructive analysis of work. Experience producing high-quality, comprehensive documentation that equips our teams to understand the problem, the solution, and how to get it solved.",Hybrid,USA,,./images/rainorshinegolf.jpeg,10/10/2022
6346283a6d053043be20c058,https://www.linkedin.com/jobs/view/3262322114/?,"Vista, CA","Watkins Wellness®, established in 1977 in Vista, Calif., is dedicated to promoting wellness to consumers who live active lifestyles and are health conscious. The company manufactures the Endless Pools® line of aquatic fitness products, and is also the world's largest manufacturer of hot tubs, including Hot Spring® Spas, Hot Spot® Spas, Caldera® Spas, and the American Hydrotherapy Systems spa brands. The Watkins Wellness dealer network extends into all 50 states and more than 70 countries. Watkins Wellness is a wholly-owned subsidiary of Masco Corporation (NYSE: MAS), a Fortune 500 company whose products include Behr® paint; Delta® and Hansgrohe® faucets, bath and shower fixtures; Kichler® lighting.",Watkins Wellness,https://watkinsmfg.com/,,,,Product,"Are you an experienced Product Manager looking to join a close-knit, fun-loving team and make an impact at a high-growth global company? As Product Manager, you will oversee the life cycles of our Freeflow Spas®, Fantasy Spas®, and AHS products from cradle to grave, in support of Company product strategies and initiatives. This position reports to the Director of Product Management and works closely with internal Program Managers, Design, Marketing Creative, Marketing Communications, Sales teams, and our customer channels to advance new and existing product initiatives. Working together with the VP of AHS and the wider team, you will lead the development of overall strategy for our Freeflow Spas®, Fantasy Spas®, and AHS products, in a sector of the business that is opportunity-rich and primed for significant growth. Are you driven by a passion for the customer? We are looking for someone who understands the Voice of Customer (VoC) and can translate customer needs into product requirements. We’ll look to you to drive market research activities to identify unmet customer needs, improve product features and benefits, create competitive differentiation, and develop solutions to optimize the business. Can you manage product life cycles? You will initiate the development of new product ideation and will develop business plans for new products, evaluating their potential and overseeing progress through various stages of development. You will also be tasked with evaluating strengths, weaknesses, and sales and margin performance of existing products, and making recommendations for additions, enhancements, phase-outs, etc. In this role you’ll manage the product life cycle from ideation through end of life. Do you work well cross-functionally? As a member of the cross-functional New Product Introduction (NPI) team, you will participate in weekly meetings and work frequently with members of the Engineering, Purchasing, Manufacturing, Quality, Finance, and Sales departments. This role will require you to consult with other departments to evaluate new product concepts, existing product enhancements, and cost savings. Can you tell the story behind the numbers? As part of your forecasting duties, you will collect insights, analyze data, and succinctly illustrate the story behind the numbers in order to recommend the related forecast go-forward plan. You will create, monitor, and update sales forecasts and work closely with Production Control and Purchasing to manage end-of-life product cycles and ensure adequate product inventory is available to meet customer demand. Can you effectively lead projects? You’ll direct project progress by adhering to tight timelines and motivating cross-functional teams to work toward well-defined goals. You will also provide strategic analysis and recommendations to define parameters related to project resources, scope, and costs. Are you a reporting guru? In support of various business activities, you will develop monthly and annual sales and marketing reports. You will also be responsible for developing key performance metrics and regularly reporting them to senior management. Other reporting duties will include analyzing market trends and competition and evaluating product margins to make pricing recommendations. Are you an effective communicator? You will create and/or oversee product communications, announcements, and trainings. Additional communication duties will include preparing and presenting product information to senior management, the Sales team, and channel partners, including in large group settings such as meetings, channel partner conferences, webinars, etc. Are you system-savvy? Working in our Enterprise Resource Planning (ERP) system, you will authorize change orders for assigned products, manage part numbers and related information, and perform other system-oriented tasks.

",Product Manager,"Bachelor’s Degree (B.S.) in a relevant field required, Advanced degree (M.S/MBA) is preferred. A minimum of 6-7 years of Product Management experience, similar in scope to the responsibilities outlined above, is required. Equivalent combination of education and experience may be considered. Prior experience should include an understanding of consumer products, product management, product roadmaps, dealer-direct and mass merchant channels, brand and product positioning. High-ticket durable goods or hot tub industry experience desired. Experience working with mass merchant customers a plus. High proficiency level in Microsoft Office products such as MS Word, MS Excel, and MS PPT required. Experience with ERP systems (e.g., Navision, Oracle) and forecast software and/or models desired. Excellent verbal and written communication skills with the ability to interact with all levels in the organization. Ability to present information to executive level management, project teams, dealer conference attendees, etc. Ability to effectively work independently with minimal supervision as well as in a team environment. Willingness and ability to travel up to 10-15% of the time for channel partner visits, channel partner training at conferences/meetings, trade shows, company meetings, etc.",Hybrid,USA,,./images/watkinswellness.jpeg,10/11/2022
6346283a6d053043be20c059,https://www.linkedin.com/jobs/view/3273863081/?,"Burton upon Trent, England","Greene King is a leading pub and brewing company with a proud heritage. We started as a small brewing business in 1799, based in the Suffolk market- town of Bury St Edmunds and have been brewing award-winning ales ever since. We brew some of the best-known and best-loved beers in the UK, including Greene King IPA, Old Speckled Hen and Abbot Ale. Over the last 200+ years we have continued to develop and expand significantly and have successfully acquired other brands and companies such as Old English Inns, Belhaven, Loch Fyne and most recently Spirit. Greene King now runs over 2,900 managed, tenanted, leased and franchised pubs, restaurants and hotels. You will find us in cities, towns and villages across England, Scotland and Wales.",Greene King,https://shop.greeneking.co.uk/,,,,Marketing,"As part of the digital growth strategy for the business, we have huge expectations of how media and advertising can help us in our mission to be the ‘Pride of British Hospitality’. This role will report directly to the Paid Media Manager and will support in driving growth and commercial performance across all paid media channels across Greene King brands. This role is in a team that is responsible for building out our media capability as a business, delivering campaigns and tests in support of our customer acquisition strategy, ensuring we are utilising the channels in the right way to grow and maintain our audience and customer base. This is a really exciting time to join Greene King in its rapidly expanding digital team, where you will learn all about how ambitious multi-channel media can support huge business growth. This role will be based 50% at home and 50% working with the team in the office or one of our pubs. You will support the Paid Media Manager to deliver the paid media strategy, to build brand awareness, grow audiences and maximise measured business impact both in pub and online. Specific responsibility will include; Assisting in all campaign co-ordination, supporting briefing, forecasting, creative production and trafficking, an array of campaigns from Boozy Brunch promotions to the World Cup bookings. Work closely with broader digital team (including social, CRM, Web, and SEO) to ensure paid media investment aligns with every aspect of the business, and help identify opportunities to reach new audiences, drive traffic to the website, and footfall into our pubs and restaurants. Interpret campaign results via regular weekly reporting and post-campaign analysis to provide learnings and recommendations, and communicate these back to key stakeholders – working closely with our analytics and finance teams. Co-ordinate with agency partners to ensure best practices in planning, buying, and executing campaigns and act as a point of contact between the brands and agencies. Support the test and learn programme to identify new possibilities and innovations for media evolution for the GK group. Own and manage regular strategic reporting, owning reporting calendar for weekly updates, monthly commercial reports, and quarterly divisional reviews. Support team in production of analysis to communicate progress vs KPIs Spend time within the business to observe, learn and understand the brand's target audiences and actively stay up to date with the latest trends and news in hospitality.",Paid Media Executive,"Experience as a Paid Media Executive or Assistant. Fluent in digital metrics, with strong analytical skills and some previous experience in Google Analytics or similar. Some hands-on platform experience in either Google Marketing Platform, Google Ads, Meta or similar. Experience in planning campaigns at either brand or performance ends of the funnel. A good eye for detail, and highly numerate, with the ability to manipulate data and produce actionable insights. Experience working with creative teams to influence content and asset production to maximise channel performance (Desirable). Strong communication and organization skills.",Hybrid,UK,,./images/greeneking.jpeg,10/10/2022
6346283a6d053043be20c05a,https://www.linkedin.com/jobs/view/3309392122/?,"Solihull, England,","We’re here to unite the conditioning community. We believe that putting the sweat in today, prepares us for tomorrow. So, we give people the tools they need to reach further, go faster, be stronger. We celebrate those who show up – for themselves – to be their physical or mental best, whatever that means for them. It’s what we want for our community, and our team. A team that’s growing rapidly around the world. A collective of talented individuals working together to invent Gymshark’s future. Our plans are ambitious, and we’re looking for people who want to join us for the ride – our growth will be your growth.",Gymshark,https://eu.gymshark.com/,,,,Marketing,"We’re looking for a data driven, proactive and performance focused Paid Search Specialist to join the Search team at Gymshark. As a Paid Search Specialist, you will be responsible for leading regional strategies, working closely with our internal marketing and creative teams and hitting traffic, revenue and ROI targets for Paid Search. This is an exciting opportunity for a paid search expert to join the team and help build and grow Paid Search across our international regions for Gymshark. Managing the expansion of Paid Search activities across relevant channels to ensure optimal visibility across all product categories, where profitable. Managing all Paid Search activity, including planning, budget management, optimisations, and reporting. Leading the phasing of regional and channel budget as detailed by Paid Search manager. Ensuring all reporting and analysis is focused on making actionable insights for both the Paid Search team, wider Marketing team and Senior Management.  Adopting a test and learn mentality, ensuring the strategy is constantly evolving and improving Paid Search activity. Ensuring we are expanding our regional Paid Search strategies in line with business objectives and effectively utilising budget across these territories. Forecasting potential outturn from Paid Search activity from conducting thorough and consistent analysis of performance and results. Working alongside other Marketing channels to collaborate and align on marketing strategies. Working closely with our internal creative team where appropriate on the creative output for the channel to ensure assets are briefed in, delivered, and executed in a timely manner and to the standard required. Working with our Lifecycle team to ensure we adopt an audience first approach across paid search activity.",Paid Search Specialist,"Previous Paid Search experience in-house or within an agency . Experience in using Google AdWords Editor and other relevant search management platforms. Experience optimising all Paid Search activity, including bid management, creative and competitor benchmarking . Confident in presenting findings to the team  . Ability to communicate clearly and concisely with a range of audiences  . Confident in querying data and problem solving  . Ability to analyse data and report on findings . Competent with Excel . Strong communication skills (written and verbal)   . A passion for all things digital and a desire to test new tactics and keep up to date with industry changes .",Hybrid,UK,,./images/gymshark.jpeg,10/10/2022
6346283a6d053043be20c05b,https://www.linkedin.com/jobs/view/3303472384/?,"Oakleigh South, Victoria","Universal Fans strives to be the leading provider of quality cooling and ventilation products in Australia. We are passionate about finding quality, affordable ventilation solutions for public, trade and wholesale customers for domestic and light commercial applications. As a specialist provider, we offer a very large range of ceiling fans, exhaust fans and cooling fans from Australia's most reputable brands. Our current focus is to provide the Australian (and overseas) market with a large range of energy efficient range of products.",Universal Fans,https://www.universalfans.com.au/,,,,Web Development,"This is an exciting opportunity for a technically minded individual to join the dynamic and fast paced environment of our online team. We strive to be ahead of the curve when it comes to innovation, creativity and technology. The ideal candidate is a creative problem solver who will work in coordination with cross-functional teams to design, develop, and maintain our next generation websites and web tools. You must be comfortable working as part of a team while taking the initiative to take lead on new innovations and projects.Perform Woocommerce / WordPress core updates as and when required whilst ensuring plugin compatibility. Monitor & identify performance bottlenecks & have the skillset to ensure sites are optimal in terms of speed. Debug any technical issues that may arise, including any issues relating to generation of order xml to our accounting software. Play a significant role in automating processes where possible & high level of involvement in creative projects to maintain our position as market leader.",Web Developer – Wordpress / Woocommerce,"Excellent knowledge of Woocommerce & WordPress codex including database structure and API. Ability to critically evaluate a WordPress site from a technical perspective & implement optimisation to ensure high performance. Demonstrated ability to code in HTML, CSS, PHP and JavaScript including testing & debugging. Understanding of hosting environments, server configuration, caching etc. Understanding of responsive design and progressive enhancement. Knowledge of technical SEO concepts. Familiarity with Google Analytics & AdWords including experience in working with Google Tag Manager. Ability to manage DNS settings. Ability to install SSL certificates.",Hybrid,AUS,,./images/universalfans.jpeg,10/11/2022
6346283a6d053043be20c05c,https://www.linkedin.com/jobs/view/3309971914/?,"Hilliard, OH","Micro Center is the nation’s leading computer and electronic device retailer. Our technology super store has an industry-leading 40,000+ selection of premier brands and the most knowledgeable staff in the business. Founded in 1979 in Columbus, Ohio, we have grown steadily and profitably to a nationwide presence. Our brick-and-mortar stores attract a wide range of customers – from casual to tech-savvy – with highly trained associates who offer technical solutions in an immersive shopping environment. Micro Center has been ranked by one of the leading consumer advocacy magazines as a top walk-in store to purchase a PC based on selection, service and pricing!",Micro Center,https://www.microcenter.com/,,,,Marketing,"Micro Center is seeking a passionate and tech-savvy SEO Specialist to join the team at our Hilliard, Ohio corporate offices. The role reports directly to the Director of Digital Marketing. The candidate will manage and grow unbranded organic search strategy and execution, including content management. Work with internal and external resources to plan, develop, and implement effective SEO strategies. Monitor SEO performance and work with analytics team to generate relevant SEO reports. Prepare and present business insights from SEO performance reports. Assist with quarterly audits to identify technical and content opportunities. Collaborate with web development and IT teams to implement and keep track of SEO recommendations. Develop an ongoing refinement of content strategy, including topic identification and keyword analysis. Optimize key parts of the site including product and category meta data, product descriptions and other on-page content. Work with merchandizing teams to develop and create category and product page content. Manage external relationships with SEO freelancers and agencies. Execute and enhance the current link building program. Stay up to date with the latest SEO trends, updates and best practices. All other duties as assigned",SEO SPECIALIST,"Bachelor’s Degree in marketing, business, ecommerce, or related fields. 2-3 years of ecommerce SEO experience. Experience working in a computer/electronics retail environment and knowledge of computers and electronics preferred. Working knowledge of HTML, CSS, JavaScript and schema markup required. Strong project management skills to manage multiple, concurrent SEO projects. Professional working knowledge of common SEO tools such as SEMRush, Moz, Screamingfrog and Brightedge. Ability to thrive in a fast paced, high-growth environment. Must have extreme attention to detail, multitasking/managing multiple projects, hitting timelines, and being very organized. Excellent written and verbal communication skills including strong presentation skills. Possess critical thinking and creative problem-solving skills. Highly proficient Microsoft Office skills. Be curious, a passionate team player, and possess a continuous desire to learn.",In-Office,USA,,./images/microcenter.jpeg,10/11/2022
6346283a6d053043be20c05d,https://www.linkedin.com/jobs/view/3303406326/?,"Indianapolis, IN","Herff Jones is the leading provider of graduation and educational products and services designed to inspire achievement and create memorable experiences for students. Herff Jones' products include class rings and jewelry, caps and gowns, yearbooks, diplomas, frames, announcements and Greek accessories as well as motivation and recognition programs. Since 1920, our team has worked alongside students, faculty and staff on campuses nationwide to help build a stronger community and celebrate student milestones. Our continued success relies on hiring extraordinary talent, with a passion for making a difference and eagerness to roll up the sleeves, to help us write the story of our next 100 years.",Herff Jones,https://www.herffjones.com/,,,,Customer Service,"The Herff Jones Customer Service team is looking for a Customer Support Specialist to join our team in Indianapolis, IN. This is a fulltime position with benefit eligibility including, medical, dental, vision, life, 401(k), paid time off, and additional voluntary benefits. Typical working hours are Monday through Friday 8am – 5:00pm. Saturday or Sunday hours maybe needed or required during peak season. The Customer Support Specialist is an important part of the team that supports high schools and other customers (students and parents). You would be responsible for providing exceptional customer service to both internal and external customers by answering and providing information, via phone, email and chat. A strong focus on providing exceptional customer service and a balance of priorities will be key to operating successfully in the role. If you are a champion for customer service, we want you! Respond to customers through a variety of channels including telephone (both inbound and outbound), email, and chat. Contribute to the team goal of answering 80% of calls in 20 seconds. Resolve product or service problems by clarifying the customer’s complaint, determining the cause of the problem, selecting and explaining the best solution to solve the problem, expediting correction and adjustment, and following up to ensure resolution. Provide exceptional customer service, negotiation, and interpersonal skills, with the ability to recognize and support the specific needs of the most vulnerable customers.
Provide resolutions at the first point of contact, avoiding transferring the call or having customers call again. Deliver a detailed knowledge of product the product portfolio and resolve a wide range of common inquiries.",Customer Support Specialist,Bachelor’s or Associates Degree preferred. 4+ years of similar customer service experience with proven record in a high-volume call center. Proven ability to communicate at a high level both through email and interpersonal communication with influence and balanced care and kindness. Moderate skills with Microsoft Office and learning new systems/technology with understanding some work is processed manually. Team player with the ability to work with various personality types. Demonstrated success managing multiple processes and tasks at a time with strong organizational and detail skill. A positive attitude with a focus on the learning the complete product cycle to better service the customer (schools and student/parent). and field sales representatives.,In-Office,USA,,./images/herffjones.jpeg,10/11/2012
